HOLEID,SAMPFROM,SAMPTO,OT_Length,DIP,AZIMUTH,EastT,NorthT,ElevT,EastM,NorthM,ElevM,EastB,NorthB,ElevB,Zn_pct_BEST,SG_Calc_D,Abbrv,OT_OreZone,Ag_ppm_BEST,As_pct_BEST,Cd_ppm_BEST,Co_ppm_BEST,Cu_ppm_BEST,Fe_pct_BEST,Mg_pct_BEST,Ni_ppm_BEST,Pb_pct_BEST,TOTAL_SULPHIDE_D,group,name,Oretyp
MSC-224,8.5,9.5,1,0,0,219401.9067,166318.7409,929.6712909,219401.8312,166319.0168,930.0813669,219401.7557,166319.2927,930.4914428,1.059748111,3.12,L_VS,PYCAP,12.60453401,0.424052897,18,64,34,13.92680101,6.579899244,357,0.246322418,31.7820403,DDH,DDH,PYC
MSC-224,9.5,10.5,1,0,0,219401.7557,166319.2927,930.4914428,219401.6803,166319.5687,930.9015188,219401.6048,166319.8446,931.3115947,0.537427386,3.113684211,L_VS,PYCAP,2.5,0.130020747,5,31,25,5.068755187,8.957634855,240,0.049751037,11.74713693,DDH,DDH,PYC
MSC-224,10.5,11.5,1,0,0,219401.6048,166319.8446,931.3115947,219401.5293,166320.1205,931.7216706,219401.4538,166320.3965,932.1317466,2.8,3.36,L_VS,PYCAP,2.5,0.366,5,89,25,18.6,7.19,704,0.2,44.36,DDH,DDH,PYC
MSC-224,11.5,12.5,1,0,0,219401.4538,166320.3965,932.1317466,219401.3783,166320.6724,932.5418225,219401.3028,166320.9483,932.9518984,2.8,3.36,L_VS,PYCAP,2.5,0.366,5,89,25,18.6,7.19,704,0.2,44.36,DDH,DDH,PYC
MSC-224,12.5,13.5,1,0,0,219401.3028,166320.9483,932.9518984,219401.2273,166321.2243,933.3619744,219401.1519,166321.5002,933.7720503,2.8,3.36,L_VS,PYCAP,2.5,0.366,5,89,25,18.6,7.19,704,0.2,44.36,DDH,DDH,PYC
MSC-225,0,1,1,0,0,219403.22,166314.17,919.5,219403.0822,166314.6506,919.5,219402.9444,166315.1313,919.5,20.21,3.94,L_MS,CUMS,459,4.495,591,1426,129187,13.92,0.04,3480,11.99,73.87,DDH,DDH,CUMS
MSC-225,1,2,1,0,0,219402.9444,166315.1313,919.5,219402.8065,166315.6119,919.5,219402.6687,166316.0925,919.5,21.42903185,3.910588235,L_MS,CUMS,443.8364331,3.919379108,539,1194,121722,14.44923822,0.034053503,3306,10.23281019,74.79468025,DDH,DDH,CUMS
MSC-225,2,3,1,0,0,219402.6687,166316.0925,919.5,219402.5309,166316.5732,919.5,219402.3931,166317.0538,919.5,24.31,3.89,L_MS,CUMS,408,2.559,418,648,104082,15.7,0.02,2896,6.08,76.98,DDH,DDH,CUMS
MSC-225,3,4,1,0,0,219402.3931,166317.0538,919.5,219402.2553,166317.5344,919.5,219402.1175,166318.015,919.5,27.80068577,3.911428571,L_MS,CUMS,320.7328557,3.056723644,484,886,95195,8.134841351,0.02,3973,13.89793245,74.96382805,DDH,DDH,CUMS
MSC-225,4,5,1,0,0,219402.1175,166318.015,919.5,219401.9796,166318.4957,919.5,219401.8418,166318.9763,919.5,37.78172414,4.073846154,L_MS,CUMS,239.5586207,2.011482759,802,662,52943,2.000551724,0.02,3009,19.18365517,82.76503448,DDH,DDH,CUMS
MSC-225,5,6,1,0,0,219401.8418,166318.9763,919.5,219401.704,166319.4569,919.5,219401.5662,166319.9376,919.5,19.68820478,3.841904762,L_MS,CUMS,279.2313894,4.60739613,492,723,171805,12.40636657,0.024514915,1567,8.563512497,65.88853534,DDH,DDH,CUMS
MSC-225,6,7,1,0,0,219401.5662,166319.9376,919.5,219401.4284,166320.4182,919.5,219401.2905,166320.8988,919.5,8.745965665,4.168421053,L_MS,CUMS,140.6695279,0.83960515,163,285,116798,31.84987124,0.037038627,1277,2.107381974,83.8944206,DDH,DDH,CUMS
MSC-225,7,8,1,0,0,219401.2905,166320.8988,919.5,219401.1527,166321.3795,919.5,219401.0149,166321.8601,919.5,10.17,4.14,L_MS,CUMS,302,2.306,121,572,61536,29.84,0.01,3132,2.54,82.2,DDH,DDH,CUMS
MSC-225,8,8.7,0.7,0,0,219401.0149,166321.8601,919.5,219400.9184,166322.1965,919.5,219400.822,166322.533,919.5,10.17,4.14,L_MS,CUMS,302,2.306,121,572,61536,29.84,0.01,3132,2.54,82.2,DDH,DDH,CUMS
MSC-225,8.7,9.7,1,0,0,219400.822,166322.533,919.5,219400.6841,166323.0136,919.5,219400.5463,166323.4942,919.5,1.44,3,S_NM,DSABL,102,0.736,25,314,20586,4.7,0.24,922,4.75,17.73,DDH,DDH,DSM
MSC-225,9.7,10.5,0.8,0,0,219400.5463,166323.4942,919.5,219400.4361,166323.8787,919.5,219400.3258,166324.2632,919.5,1.44,3,S_NM,DSABL,102,0.736,25,314,20586,4.7,0.24,922,4.75,17.73,DDH,DDH,DSM
MSC-226,0,1,1,0,0,219400.49,166328.448,924.527,219400.6211,166327.9909,924.6815085,219400.7521,166327.5338,924.836017,39.24,4.24,L_MS,MSA,224,0.284,755,303,2116,12.9,0.02,258,8.31,95.8,DDH,DDH,MS
MSC-226,1,2,1,0,0,219400.7521,166327.5338,924.836017,219400.8832,166327.0767,924.9905255,219401.0143,166326.6196,925.145034,36.068,4.24,L_MS,MSA,208.8,0.3028,703,303,1816,15.364,0.02,271,7.162,95.04,DDH,DDH,MS
MSC-226,2,3,1,0,0,219401.0143,166326.6196,925.145034,219401.1454,166326.1625,925.2995425,219401.2764,166325.7054,925.454051,23.38,4.24,L_MS,MSA,148,0.378,496,306,619,25.22,0.02,326,2.57,92,DDH,DDH,MS
MSC-226,3,4,1,0,0,219401.2764,166325.7054,925.454051,219401.4075,166325.2483,925.6085595,219401.5386,166324.7911,925.763068,24.05,4.34,L_MS,MSA,156,0.384,564,204,724,24.74,0.02,309,4.72,94.45,DDH,DDH,MS
MSC-226,4,5,1,0,0,219401.5386,166324.7911,925.763068,219401.6697,166324.334,925.9175765,219401.8007,166323.8769,926.072085,12.98244364,4.44,L_MS,MSA,88.43642922,0.376761046,350,187,304,32.68676285,0.044129847,415,3.240036069,93.3158972,DDH,DDH,MS
MSC-226,5,6,1,0,0,219401.8007,166323.8769,926.072085,219401.9318,166323.4198,926.2265935,219402.0629,166322.9627,926.381102,20.25224536,4.413846154,L_MS,MSA,74.09144409,0.328291082,589,155,136,28.10863739,0.05,453,4.267324581,95.50093255,DDH,DDH,MS
MSC-226,6,7,1,0,0,219402.0629,166322.9627,926.381102,219402.194,166322.5056,926.5356105,219402.325,166322.0485,926.690119,24.58,4.4,L_MS,MSA,75,0.308,716,143,108,25.28,0.05,459,4.87,96.57,DDH,DDH,MS
MSC-227,0,1,1,0,0,219400.304,166329.127,926.119,219400.3687,166328.9014,926.5604738,219400.4334,166328.6757,927.0019476,28.02064783,4.365789474,L_MS,MSA,182.5168849,0.260917988,734,332,2069,17.08221916,0.045093039,238,12.2571468,92.61960028,DDH,DDH,MS
MSC-227,1,2,1,0,0,219400.4334,166328.6757,927.0019476,219400.4981,166328.4501,927.4434214,219400.5628,166328.2244,927.8848952,25.40532177,4.390526316,L_MS,MSA,61.49794614,0.293928343,575,233,439,22.45488361,0.163934277,270,7.66313099,94.95104518,DDH,DDH,MS
MSC-227,2,3,1,0,0,219400.5628,166328.2244,927.8848952,219400.6275,166327.9988,928.326369,219400.6922,166327.7731,928.7678428,20.71444166,4.389189189,L_MS,MSA,55.50579941,0.390964294,529,177,301,28.13347055,0.017758699,323,3.598389811,95.46688196,DDH,DDH,MS
MSC-227,3,4,1,0,0,219400.6922,166327.7731,928.7678428,219400.7569,166327.5475,929.2093166,219400.8216,166327.3219,929.6507904,16.97123318,4.486666667,L_MS,MSA,32.23991031,0.512127803,388,121,117,31.65591928,0.160235426,368,2.604641256,96.31309417,DDH,DDH,MS
MSC-227,4,5,1,0,0,219400.8216,166327.3219,929.6507904,219400.8863,166327.0962,930.0922642,219400.951,166326.8706,930.533738,6.91,4.54,L_MS,MSA,18,0.437,135,75,70,38.55,0.31,305,1.49,94.84,DDH,DDH,MS
MSC-227,5,6,1,0,0,219400.951,166326.8706,930.533738,219401.0157,166326.6449,930.9752118,219401.0804,166326.4193,931.4166856,5.341460674,4.14,L_MS,MSA,2.5,0.554202247,34,136,25,31.1911236,2.894606742,1045,0.680898876,75.75134831,DDH,DDH,MS
MSC-227,6,7,1,0,0,219401.0804,166326.4193,931.4166856,219401.1451,166326.1936,931.8581594,219401.2098,166325.968,932.2996332,7.569231461,4.521111111,L_MS,MSA,2.5,0.707931685,44,207,25,37.36020225,0.495051685,1654,0.977208989,92.66802697,DDH,DDH,MS
MSC-227,7,8.3,1.3,0,0,219401.2098,166325.968,932.2996332,219401.2939,166325.6747,932.8735491,219401.3781,166325.3813,933.447465,5.5,4.61,L_MS,MSA,2.5,0.524,27,158,25,40.69,0.17,1314,0.89,96.64,DDH,DDH,MS
MSC-227,8.3,9.3,1,0,0,219401.3781,166325.3813,933.447465,219401.4428,166325.1557,933.8889388,219401.5075,166324.93,934.3304126,1.28,4.45,L_MS,PYCAP,2.5,0.362,5,65,25,41.04,1,408,0.13,90.22,DDH,DDH,PYC
MSC-227,9.3,9.9,0.6,0,0,219401.5075,166324.93,934.3304126,219401.5463,166324.7947,934.5952969,219401.5851,166324.6593,934.8601812,1.28,4.45,L_MS,PYCAP,2.5,0.362,5,65,25,41.04,1,408,0.13,90.22,DDH,DDH,PYC
MSC-227,9.9,10.4,0.5,0,0,219401.5851,166324.6593,934.8601812,219401.6174,166324.5465,935.0809181,219401.6498,166324.4336,935.301655,0.06,2.79,W_BM,DSH,2.5,0.014,5,5,25,1.67,12.73,15,0.005,3.68,DDH,DDH,DSM
MSC-228,0,1,1,0,0,219398.783,166334.067,927.695,219398.7497,166334.1833,928.1801479,219398.7163,166334.2996,928.6652957,30.4,4.34,L_MS,MSA,190,0.453,594,633,1905,17.58,0.35,1061,9.93,94.55,DDH,DDH,MS
MSC-228,1,2,1,0,0,219398.7163,166334.2996,928.6652957,219398.683,166334.4158,929.1504436,219398.6496,166334.5321,929.6355915,36.36278378,4.482631579,L_MS,MSA,142.0216216,0.252425676,812,273,615,13.41683108,0.005,271,13.57261486,98.69593919,DDH,DDH,MS
MSC-228,2,3,1,0,0,219398.6496,166334.5321,929.6355915,219398.6163,166334.6484,930.1207393,219398.583,166334.7647,930.6058872,15.79271277,4.508571429,L_MS,MSA,53.42553191,0.435015957,279,338,313,32.28382979,0.005,694,3.476117021,96.90914894,DDH,DDH,MS
MSC-228,3,4,1,0,0,219398.583,166334.7647,930.6058872,219398.5496,166334.8809,931.091035,219398.5163,166334.9972,931.5761829,20.09637584,4.464285714,L_MS,MSA,57.15436242,0.370073826,383,257,182,29.53402685,0.005,763,3.609530201,97.56973154,DDH,DDH,MS
MSC-228,4,5.4,1.4,0,0,219398.5163,166334.9972,931.5761829,219398.4696,166335.16,932.2553899,219398.4229,166335.3228,932.9345969,6.113798935,4.56375,L_MS,MSA,100.1465706,0.351376448,100,178,172,39.78502036,0.0867601,949,0.789495772,95.49040088,DDH,DDH,MS
MSC-228,5.4,6.4,1,0,0,219398.4229,166335.3228,932.9345969,219398.3896,166335.439,933.4197448,219398.3562,166335.5553,933.9048926,0.81,4.32,L_MS,PYCAP,13,0.243,5,43,25,39.29,1.45,252,0.07,85.69,DDH,DDH,PYC
MSC-228,6.4,7.4,1,0,0,219398.3562,166335.5553,933.9048926,219398.3229,166335.6716,934.3900405,219398.2895,166335.7879,934.8751884,0.380863546,4.573846154,L_MS,PYCAP,9.423862887,0.258735003,5,43,25,43.02348715,0.462986157,258,0.062847726,93.06399473,DDH,DDH,PYC
MSC-228,7.4,8,0.6,0,0,219398.2895,166335.7879,934.8751884,219398.2695,166335.8576,935.1662771,219398.2495,166335.9274,935.4573658,0.21,4.65,L_MS,PYCAP,8,0.265,5,44,25,44.51,0.07,261,0.06,96,DDH,DDH,PYC
MSC-229,0,1,1,0,0,219398.25,166335.156,926.666,219398.1543,166335.4899,927.0256699,219398.0585,166335.8237,927.3853398,25.02966074,3.55875,L_MS,MSA,136.7964459,0.28180937,384,411,3551,3.530581583,0.729321486,958,16.34701131,63.7684168,DDH,DDH,MS
MSC-229,1,2,1,0,0,219398.0585,166335.8237,927.3853398,219397.9628,166336.1576,927.7450097,219397.8671,166336.4915,928.1046796,23.56,3.3,L_MS,MSA,53,0.14,208,293,310,4.91,1.78,459,2.83,48.93,DDH,DDH,MS
MSC-229,2,3,1,0,0,219397.8671,166336.4915,928.1046796,219397.7713,166336.8254,928.4643495,219397.6756,166337.1592,928.8240194,18.43209099,3.358947368,L_DS,MSA,36.3346837,0.143025553,160,294,226,4.724107199,2.988217513,609,2.85980991,40.92688376,DDH,DDH,MS
MSC-229,3,4,1,0,0,219397.6756,166337.1592,928.8240194,219397.5798,166337.4931,929.1836893,219397.4841,166337.827,929.5433592,32.66,3.58,L_MS,MSA,78,0.217,305,533,351,4.53,0.7,1152,6.77,66.23,DDH,DDH,MS
MSC-229,4,5,1,0,0,219397.4841,166337.827,929.5433592,219397.3884,166338.1609,929.9030291,219397.2926,166338.4947,930.262699,15.75345497,4.292,L_MS,MSA,76.42142437,0.183060624,212,270,421,28.9268864,0.163284285,625,2.594667451,88.62209535,DDH,DDH,MS
MSC-229,5,6,1,0,0,219397.2926,166338.4947,930.262699,219397.1969,166338.8286,930.6223689,219397.1012,166339.1625,930.9820388,16.61790803,4.375555556,L_MS,MSA,94.02975654,0.209090171,261,270,516,31.34937782,0.018061317,584,2.742082958,95.28435528,DDH,DDH,MS
MSC-229,6,7,1,0,0,219397.1012,166339.1625,930.9820388,219397.0054,166339.4964,931.3417087,219396.9097,166339.8302,931.7013786,38.98,4.3,L_MS,MSA,169,0.355,569,561,834,14.34,0.01,998,7.99,98.13,DDH,DDH,MS
MSC-229,7,8,1,0,0,219396.9097,166339.8302,931.7013786,219396.8139,166340.1641,932.0610485,219396.7182,166340.498,932.4207184,39.59785509,4.347619048,L_MS,MSA,147.1374353,0.32173088,765,442,800,14.22593445,0.005247269,600,8.645876941,99.5653249,DDH,DDH,MS
MSC-229,8,9,1,0,0,219396.7182,166340.498,932.4207184,219396.6225,166340.8319,932.7803883,219396.5267,166341.1657,933.1400582,43.94031646,4.257692308,L_MS,MSA,109.907173,0.242261603,921,329,519,13.04004219,0.005,390,6.333966245,100.8199578,DDH,DDH,MS
MSC-229,9,10.5,1.5,0,0,219396.5267,166341.1657,933.1400582,219396.3831,166341.6665,933.6795631,219396.2395,166342.1674,934.2190679,24.23216966,3.835833333,L_MS,MSA,57.90201535,0.196103381,496,180,238,19.82658572,2.542253563,257,2.629471288,81.74623999,DDH,DDH,MS
MSC-229,10.5,11.5,1,0,0,219396.2395,166342.1674,934.2190679,219396.1438,166342.5012,934.5787378,219396.0481,166342.8351,934.9384077,1.62,4.63,L_MS,PYCAP,37,0.151,32,41,73,43.45,0.31,139,0.22,96.01,DDH,DDH,PYC
MSC-229,11.5,12.5,1,0,0,219396.0481,166342.8351,934.9384077,219395.9523,166343.169,935.2980776,219395.8566,166343.5029,935.6577475,1.829273671,4.618888889,L_MS,PYCAP,42.97924773,0.15438824,34,43,77,43.25667099,0.284089927,141,0.243916991,95.93426286,DDH,DDH,PYC
MSC-229,12.5,13.5,1,0,0,219395.8566,166343.5029,935.6577475,219395.7608,166343.8367,936.0174174,219395.6651,166344.1706,936.3770873,2.67,4.61,L_MS,PYCAP,67,0.168,46,52,97,42.48,0.18,154,0.34,95.63,DDH,DDH,PYC
MSC-229,15.9,16.4,0.5,0,0,219395.2056,166345.7732,938.1035028,219395.1577,166345.9401,938.2833378,219395.1098,166346.1071,938.4631727,0.12,2.77,L_BMB,DSH,2.5,0.006,5,5,25,0.77,13.18,13,0.005,1.84,DDH,DDH,DSM
MSC-230,0.4,1.4,1,0,0,219395.9592,166304.3692,919.9343308,219396.0957,166303.8933,919.8647442,219396.2321,166303.4173,919.7951577,24.07672327,4.007567568,L_MS,CUMS,281.5549981,3.339785025,363,1170,136333,9.868328831,0.018398302,4906,13.39214975,72.55641837,DDH,DDH,CUMS
MSC-230,1.4,2.4,1,0,0,219396.2321,166303.4173,919.7951577,219396.3686,166302.9414,919.7255711,219396.5051,166302.4654,919.6559846,9.145689046,4.367142857,L_MS,CUMS,60.33392226,2.018127208,262,1988,104135,28.37913428,0.012667845,8627,7.319151943,83.05443463,DDH,DDH,CUMS
MSC-230,2.4,3.4,1,0,0,219396.5051,166302.4654,919.6559846,219396.6416,166301.9895,919.586398,219396.778,166301.5135,919.5168115,7.21,4.53,L_MS,CUMS,64,2.395,223,1708,25218,31.29,0.02,6975,10.34,89.91,DDH,DDH,CUMS
MSC-230,3.4,4.4,1,0,0,219396.778,166301.5135,919.5168115,219396.9145,166301.0376,919.4472249,219397.051,166300.5616,919.3776384,3.137390207,3.938333333,L_MS,CUMS,124.1635538,4.571686522,82,3557,106794,29.5467996,0.066279657,23394,3.112660273,71.74523473,DDH,DDH,CUMS
MSC-230,4.4,5.05,0.65,0,0,219397.051,166300.5616,919.3776384,219397.1397,166300.2522,919.3324071,219397.2284,166299.9429,919.2871758,1.93,3.82,L_MS,CUMS,142,5.217,41,4106,130979,29.03,0.08,28262,0.97,66.36,DDH,DDH,CUMS
MSC-230,5.05,5.55,0.5,0,0,219397.2284,166299.9429,919.2871758,219397.2967,166299.7049,919.2523826,219397.3649,166299.4669,919.2175893,0.23,2.85,S_NM,DSABL,2.5,0.19,5,82,2470,3.87,3.97,434,0.09,8.76,DDH,DDH,DSM
MSC-231,0,1,1,0,0,219396.31,166305.32,921.72,219396.417,166304.9459,922.0340153,219396.5239,166304.5707,922.3467387,13.49,4.39,L_MS,CUMS,58,0.845,258,454,56968,28.79,0.03,3028,7.04,90.09,DDH,DDH,CUMS
MSC-231,1,2,1,0,0,219396.5239,166304.5707,922.3467387,219396.6307,166304.1944,922.6581666,219396.7373,166303.817,922.9682956,12.55257931,4.179473684,L_MS,CUMS,54.05586207,0.803082069,240,424,52816,29.0294,0.193268966,2827,6.521758621,88.60865517,DDH,DDH,CUMS
MSC-231,2,3,1,0,0,219396.7373,166303.817,922.9682956,219396.8437,166303.4384,923.2771223,219396.95,166303.0588,923.5846434,3.27,3.99,L_VS,CUMS,15,0.388,62,132,11702,31.4,1.81,837,1.39,73.94,DDH,DDH,CUMS
MSC-231,3,3.9,0.9,0,0,219396.95,166303.0588,923.5846434,219397.0455,166302.7161,923.8602931,219397.1409,166302.3726,924.1348801,3.27,3.99,L_VS,CUMS,15,0.388,62,132,11702,31.4,1.81,837,1.39,73.94,DDH,DDH,CUMS
MSC-231,3.9,4.9,1,0,0,219397.1409,166302.3726,924.1348801,219397.2467,166301.9899,924.4387274,219397.3524,166301.6061,924.7412561,13.8,4.14,L_MS,MSA,46,0.918,249,516,803,28.18,0.55,1734,2.55,84.05,DDH,DDH,MS
MSC-231,4.9,5.9,1,0,0,219397.3524,166301.6061,924.7412561,219397.4579,166301.2215,925.0428687,219397.5634,166300.8369,925.3444003,12.06181034,4.19625,L_MS,MSA,42.75862069,0.880724138,238,419,587,29.80474138,0.554051724,1382,2.258275862,84.61318966,DDH,DDH,MS
MSC-231,5.9,6.9,1,0,0,219397.5634,166300.8369,925.3444003,219397.6688,166300.4522,925.6458762,219397.7742,166300.0674,925.9472964,9.51,4.23,L_MS,MSA,38,0.826,224,277,272,32.19,0.56,866,1.83,85.44,DDH,DDH,MS
MSC-231,6.9,7.9,1,0,0,219397.7742,166300.0674,925.9472964,219397.8795,166299.6826,926.248661,219397.9848,166299.2977,926.5499698,6.708451087,3.905714286,L_VS,MSA,29.22173913,0.47005163,150,147,174,23.43083152,3.757347826,460,1.274717391,61.80827174,DDH,DDH,MS
MSC-231,7.9,8.9,1,0,0,219397.9848,166299.2977,926.5499698,219398.0901,166298.9128,926.8512228,219398.1953,166298.5278,927.1524202,7.58,4.26,L_MS,MSA,30,0.617,194,84,189,34.36,0.2,314,0.99,86.26,DDH,DDH,MS
MSC-231,8.9,9.9,1,0,0,219398.1953,166298.5278,927.1524202,219398.3004,166298.1428,927.4535618,219398.4056,166297.7577,927.7546477,4.472594595,3.596666667,L_VS,MSA,23.12432432,0.441823423,115,100,195,15.99010811,6.804162162,444,1.192,42.39405405,DDH,DDH,MS
MSC-231,9.9,10.9,1,0,0,219398.4056,166297.7577,927.7546477,219398.5106,166297.3725,928.0556779,219398.6157,166296.9873,928.3566523,7.75,3.93,L_MS,MSA,30,0.684,196,161,329,27.61,2.61,643,2.04,73.22,DDH,DDH,MS
MSC-231,10.9,11.9,1,0,0,219398.6157,166296.9873,928.3566523,219398.7207,166296.6021,928.657571,219398.8256,166296.2167,928.9584339,5.954829721,3.865714286,L_VS,MSA,35.94427245,0.829040248,154,176,1161,27.66349845,3.305479876,683,1.760619195,70.33702786,DDH,DDH,MS
MSC-231,11.9,12.9,1,0,0,219398.8256,166296.2167,928.9584339,219398.9305,166295.8314,929.259241,219399.0354,166295.446,929.5599924,4.73,3.84,L_VS,MSA,40,0.928,127,187,1729,27.7,3.78,711,1.57,68.37,DDH,DDH,MS
MSC-231,12.9,13.9,1,0,0,219399.0354,166295.446,929.5599924,219399.1402,166295.0605,929.860688,219399.245,166294.6749,930.1613278,7.25,4.43,L_MS,MSA,79,1.5,196,241,9166,36.29,0.4,2581,2.17,91.27,DDH,DDH,MS
MSC-231,13.9,14.9,1,0,0,219399.245,166294.6749,930.1613278,219399.3497,166294.2893,930.4619118,219399.4544,166293.9037,930.7624401,7.231792369,4.522857143,L_MS,MSA,87.49689441,1.630488021,207,341,6182,36.99402839,0.175439219,2483,2.704090506,93.37601597,DDH,DDH,MS
MSC-231,14.9,15.9,1,0,0,219399.4544,166293.9037,930.7624401,219399.5591,166293.518,931.0629125,219399.6637,166293.1323,931.3633291,7.22,4.56,L_MS,MSA,93,1.715,215,407,4251,37.45,0.03,2420,3.05,94.74,DDH,DDH,MS
MSC-231,15.9,16.9,1,0,0,219399.6637,166293.1323,931.3633291,219399.7683,166292.7464,931.66369,219399.8728,166292.3606,931.963995,7.08382199,4.585,L_MS,MSA,116.2303665,1.074162304,223,338,2825,35.76780105,0.038010471,1543,5.685445026,93.96298429,DDH,DDH,MS
MSC-231,16.9,17.7,0.8,0,0,219399.8728,166292.3606,931.963995,219399.9564,166292.0518,932.2041988,219400.0399,166291.7431,932.4443669,7.05,4.59,L_MS,MSA,122,0.915,225,322,2472,35.35,0.04,1326,6.34,93.77,DDH,DDH,MS
MSC-231,17.7,18.7,1,0,0,219400.0399,166291.7431,932.4443669,219400.1443,166291.3571,932.7445268,219400.2487,166290.971,933.0446308,1.096956522,3.14,L_DS,PYCAP,10.10248447,0.059440994,23,25,162,10.18614907,4.698136646,159,0.420993789,24.00795031,DDH,DDH,PYC
MSC-231,18.7,19.7,1,0,0,219400.2487,166290.971,933.0446308,219400.353,166290.5849,933.344679,219400.4573,166290.1987,933.6446713,1.41,3.23,L_VS,PYCAP,2.5,0.114,23,48,25,15.49,6.8,390,0.26,35.68,DDH,DDH,PYC
MSC-231,19.7,20.7,1,0,0,219400.4573,166290.1987,933.6446713,219400.5616,166289.8125,933.9446078,219400.6658,166289.4262,934.2444884,1.339417264,3.119473684,L_VS,PYCAP,2.5,0.115882206,21,46,25,14.91310377,7.098329698,380,0.248706762,34.32198816,DDH,DDH,PYC
MSC-231,20.7,21.7,1,0,0,219400.6658,166289.4262,934.2444884,219400.7699,166289.0399,934.5443132,219400.874,166288.6535,934.8440821,0.66,3.02,L_VS,PYCAP,2.5,0.134,5,34,25,9.36,9.97,285,0.14,21.25,DDH,DDH,PYC
MSC-231,21.7,22.7,1,0,0,219400.874,166288.6535,934.8440821,219400.9781,166288.267,935.1437951,219401.0821,166287.8805,935.4434522,0.66,3.02,L_VS,PYCAP,2.5,0.134,5,34,25,9.36,9.97,285,0.14,21.25,DDH,DDH,PYC
MSC-231,22.7,23.7,1,0,0,219401.0821,166287.8805,935.4434522,219401.1861,166287.494,935.7430534,219401.2901,166287.1074,936.0425988,2.52,3.27,L_VS,PYCAP,2.5,0.285,22,124,25,16.09,7.89,1631,0.19,38.54,DDH,DDH,PYC
MSC-231,23.7,24.7,1,0,0,219401.2901,166287.1074,936.0425988,219401.394,166286.7207,936.3420882,219401.4978,166286.334,936.6415217,2.52,3.27,L_VS,PYCAP,2.5,0.285,22,124,25,16.09,7.89,1631,0.19,38.54,DDH,DDH,PYC
MSC-231,24.7,25.7,1,0,0,219401.4978,166286.334,936.6415217,219401.6016,166285.9472,936.9408993,219401.7054,166285.5604,937.240221,4.769199763,3.378333333,L_VS,PYCAP,10.1585655,0.347074689,57,120,46,17.21863071,6.882294013,1248,1.141274452,45.41658566,DDH,DDH,PYC
MSC-231,25.7,26.7,1,0,0,219401.7054,166285.5604,937.240221,219401.8091,166285.1735,937.5394868,219401.9128,166284.7865,937.8386967,9.172277061,3.861111111,L_VS,PYCAP,12.94896242,0.340648345,215,139,63,18.83989905,5.199949523,1155,2.468424004,56.99614694,DDH,DDH,PYC
MSC-231,26.7,27.5,0.8,0,0,219401.9128,166284.7865,937.8386967,219401.9957,166284.4769,938.0780243,219402.0786,166284.1673,938.3173161,21.59,4.23,L_MS,PYCAP,16,0.272,698,203,100,23.18,0.57,1155,6,88.91,DDH,DDH,PYC
MSC-231,27.5,28.5,1,0,0,219402.0786,166284.1673,938.3173161,219402.1822,166283.7802,938.6163805,219402.2857,166283.3931,938.9153889,1.81,3.01,L_VS,DSH,2.5,0.012,18,11,25,8.41,9.65,269,0.19,20.98,DDH,DDH,DSM
MSC-231,28.5,29.5,1,0,0,219402.2857,166283.3931,938.9153889,219402.3892,166283.0059,939.2143414,219402.4926,166282.6186,939.5132379,2.608218263,3.156153846,L_VS,DSH,4.994432071,0.020552339,30,26,25,12.37258352,7.782739421,494,0.325412027,30.8436971,DDH,DDH,DSM
MSC-231,29.5,30.5,1,0,0,219402.4926,166282.6186,939.5132379,219402.596,166282.2313,939.8120785,219402.6994,166281.844,940.1108911,4.504227642,2.941666667,L_VS,DSH,6,0.021650407,92,11,25,4.642113821,10.02181572,167,0.920406504,17.74628726,DDH,DDH,DSM
MSC-231,30.5,31.4,0.9,0,0,219402.6994,166281.844,940.1108911,219402.7924,166281.4954,940.3798224,219402.8855,166281.1468,940.6487537,4.94,2.89,L_VS,DSH,6,0.021,108,5,25,2.06,10.85,52,1.07,13.02,DDH,DDH,DSM
MSC-232,0,1,1,0,0,219396.21,166305.38,923.48,219396.281,166305.1306,923.9075226,219396.3519,166304.8776,924.3329041,14.09,4.43,L_MS,CUMS,47,0.65,308,378,13777,30.23,0.03,1516,5.57,92.38,DDH,DDH,CUMS
MSC-232,1,2,1,0,0,219396.3519,166304.8776,924.3329041,219396.4228,166304.621,924.7561157,219396.4936,166304.3607,925.177129,12.95909276,4.393636364,L_MS,CUMS,66.77353141,0.848776026,267,512,17950,30.69832048,0.03,2510,5.306352914,91.39479247,DDH,DDH,CUMS
MSC-232,2,3.3,1.3,0,0,219396.4936,166304.3607,925.177129,219396.5855,166304.017,925.7211133,219396.6771,166303.6673,926.2612727,10.83,4.37,L_MS,CUMS,104,1.223,192,767,25807,31.58,0.03,4384,4.81,89.54,DDH,DDH,CUMS
MSC-232,3.3,4.3,1,0,0,219396.6771,166303.6673,926.2612727,219396.7474,166303.3941,926.6741387,219396.8175,166303.1175,927.0846772,6.21,4.19,L_MS,MSA,139,2.637,143,2178,71740,31.29,0.03,14803,4.16,81.28,DDH,DDH,MS
